;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vectorial_components;vector1_liu_path;vector2_liu_path;vector1_liu_res;vector2_liu_res;vector1_liu_lin;vector2_liu_lin;vector1_liu_jcn;vector2_liu_jcn;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
595;main-captions;track5.en-en;2017;0195;3.800000;['two', 'women', 'walk', 'down', 'the', 'sidewalk', 'to', 'the', 'store'];['two', 'women', 'walk', 'down', 'the', 'sidewalk', 'in', 'the', 'afternoon'];[('two', 'CD'), ('women', 'NNS'), ('walk', 'VBP'), ('down', 'IN'), ('the', 'DT'), ('sidewalk', 'NN'), ('to', 'TO'), ('the', 'DT'), ('store', 'NN')];[('two', 'CD'), ('women', 'NNS'), ('walk', 'VBP'), ('down', 'IN'), ('the', 'DT'), ('sidewalk', 'NN'), ('in', 'IN'), ('the', 'DT'), ('afternoon', 'NN')];[('two', 'CD'), ('women', 'NNS'), ('walk', 'VBP'), ('sidewalk', 'NN'), ('to', 'TO'), ('store', 'NN')];[('two', 'CD'), ('women', 'NNS'), ('walk', 'VBP'), ('sidewalk', 'NN'), ('afternoon', 'NN')];['two', 'women', 'walk', 'sidewalk', 'to', 'store'];['two', 'women', 'walk', 'sidewalk', 'afternoon'];two women walk sidewalk to store;two women walk sidewalk afternoon;['afternoon', 'sidewalk', 'store', 'to', 'two', 'walk', 'women'];[0.1, 1.0, 1.0, 0, 1.0, 1.0, 1.0];[1.0, 1.0, 0.2, 0, 1.0, 1.0, 1.0];[0.6539741671290421, 7.7255188879690095, 0, 0, 0, 0, 5.064385606654551];[8.418666068528955, 7.7255188879690095, 0, 0, 0, 0, 5.064385606654551];[0.0970068472455278, 1.0, 0, 0, 0, 0, 1.0];[1.0, 1.0, 0, 0, 0, 0, 1.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0];[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.8557252055860036;0.7848288271178762;0.8540924957632441;0.816496580927726;0.7272727272727273;0.7272727272727273
596;main-captions;track5.en-en;2017;0196;2.400000;['a', 'man', 'has', 'his', 'son', 'on', 'his', 'back'];['a', 'man', 'spent', 'his', 'time', 'with', 'his', 'son'];[('a', 'DT'), ('man', 'NN'), ('has', 'VBZ'), ('his', 'PRP$'), ('son', 'NN'), ('on', 'IN'), ('his', 'PRP$'), ('back', 'NN')];[('a', 'DT'), ('man', 'NN'), ('spent', 'VBN'), ('his', 'PRP$'), ('time', 'NN'), ('with', 'IN'), ('his', 'PRP$'), ('son', 'NN')];[('man', 'NN'), ('has', 'VBZ'), ('his', 'PRP$'), ('son', 'NN'), ('his', 'PRP$'), ('back', 'NN')];[('man', 'NN'), ('spent', 'VBN'), ('his', 'PRP$'), ('time', 'NN'), ('his', 'PRP$'), ('son', 'NN')];['man', 'has', 'his', 'son', 'his', 'back'];['man', 'spent', 'his', 'time', 'his', 'son'];man has his son his back;man spent his time his son;['back', 'has', 'his', 'man', 'son', 'spent', 'time'];[1.0, 1.0, 0, 1.0, 1.0, 0.3333333333333333, 0.2];[0.3333333333333333, 0.3333333333333333, 0, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 7.791573709624545, 0, 0];[0, 0, 0, 0, 7.791573709624545, 0, 0];[0, 0, 0, 0, 1.0, 0, 0];[0, 0, 0, 0, 1.0, 0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];0.764358774890394;1.0;1.0;1.0;0.6666666666666666;0.3333333333333333
597;main-captions;track5.en-en;2017;0197;0.400000;['a', 'group', 'of', 'dark-skinned', 'people', 'are', 'walking', 'past', 'barbed', 'wire'];['two', 'women', 'are', 'gossiping', 'by', 'a', 'fence'];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('dark-skinned', 'JJ'), ('people', 'NNS'), ('are', 'VBP'), ('walking', 'VBG'), ('past', 'IN'), ('barbed', 'NN'), ('wire', 'NN')];[('two', 'CD'), ('women', 'NNS'), ('are', 'VBP'), ('gossiping', 'VBG'), ('by', 'IN'), ('a', 'DT'), ('fence', 'NN')];[('group', 'NN'), ('dark-skinned', 'JJ'), ('people', 'NNS'), ('are', 'VBP'), ('walking', 'VBG'), ('barbed', 'NN'), ('wire', 'NN')];[('two', 'CD'), ('women', 'NNS'), ('are', 'VBP'), ('gossiping', 'VBG'), ('fence', 'NN')];['group', 'dark-skinned', 'people', 'are', 'walking', 'barbed', 'wire'];['two', 'women', 'are', 'gossiping', 'fence'];group dark-skinned people are walking barbed wire;two women are gossiping fence;['are', 'barbed', 'dark-skinned', 'fence', 'gossiping', 'group', 'people', 'two', 'walking', 'wire', 'women'];[1.0, 1.0, 1.0, 0.25, 0.2, 1.0, 1.0, 0.125, 1.0, 1.0, 0.3333333333333333];[1.0, 0.25, 0, 1.0, 1.0, 0.25, 0.3333333333333333, 1.0, 0.25, 0.2, 1.0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.064385606654551];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.5137563233791352;;;;0.16666666666666666;0.16666666666666666
598;main-captions;track5.en-en;2017;0198;3.400000;['zombies', 'parading', 'around', 'eating', 'brains'];['the', 'zombies', 'are', 'eating', 'flesh', 'together'];[('zombies', 'NNS'), ('parading', 'VBG'), ('around', 'IN'), ('eating', 'VBG'), ('brains', 'NNS')];[('the', 'DT'), ('zombies', 'NNS'), ('are', 'VBP'), ('eating', 'VBG'), ('flesh', 'JJ'), ('together', 'RB')];[('zombies', 'NNS'), ('parading', 'VBG'), ('eating', 'VBG'), ('brains', 'NNS')];[('zombies', 'NNS'), ('are', 'VBP'), ('eating', 'VBG'), ('flesh', 'JJ'), ('together', 'RB')];['zombies', 'parading', 'eating', 'brains'];['zombies', 'are', 'eating', 'flesh', 'together'];zombies parading eating brains;zombies are eating flesh together;['are', 'brains', 'eating', 'flesh', 'parading', 'together', 'zombies'];[0.25, 1.0, 1.0, 0.2, 1.0, 0, 1.0];[1.0, 0.25, 1.0, 1.0, 0.16666666666666666, 1.0, 1.0];[0, 0, 0, 0, 8.545089100009239, 0, 10.028103980963056];[0, 0, 0, 0, 0, 0, 10.028103980963056];[0, 0, 0, 0, 1.0, 0, 1.0];[0, 0, 0, 0, 0, 0, 1.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.6273099273045547;0.7611446753789385;0.7071067811865475;0.7071067811865475;0.4444444444444444;0.4444444444444444
599;main-captions;track5.en-en;2017;0199;4.200000;['a', 'group', 'of', 'people', 'are', 'sitting', 'at', 'at', 'a', 'beach', 'on', 'towels', 'watching', 'the', 'blue', 'angels'];['a', 'group', 'of', 'people', 'are', 'sitting', 'at', 'a', 'beach', 'watching', 'the', 'blue', 'angels'];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('are', 'VBP'), ('sitting', 'VBG'), ('at', 'IN'), ('at', 'IN'), ('a', 'DT'), ('beach', 'NN'), ('on', 'IN'), ('towels', 'NNS'), ('watching', 'VBG'), ('the', 'DT'), ('blue', 'NN'), ('angels', 'NNS')];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('are', 'VBP'), ('sitting', 'VBG'), ('at', 'IN'), ('a', 'DT'), ('beach', 'NN'), ('watching', 'VBG'), ('the', 'DT'), ('blue', 'NN'), ('angels', 'NNS')];[('group', 'NN'), ('people', 'NNS'), ('are', 'VBP'), ('sitting', 'VBG'), ('beach', 'NN'), ('towels', 'NNS'), ('watching', 'VBG'), ('blue', 'NN'), ('angels', 'NNS')];[('group', 'NN'), ('people', 'NNS'), ('are', 'VBP'), ('sitting', 'VBG'), ('beach', 'NN'), ('watching', 'VBG'), ('blue', 'NN'), ('angels', 'NNS')];['group', 'people', 'are', 'sitting', 'beach', 'towels', 'watching', 'blue', 'angels'];['group', 'people', 'are', 'sitting', 'beach', 'watching', 'blue', 'angels'];group people are sitting beach towels watching blue angels;group people are sitting beach watching blue angels;['angels', 'are', 'beach', 'blue', 'group', 'people', 'sitting', 'towels', 'watching'];[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.16666666666666666, 1.0];[9.804960429648846, 0, 0, 0, 0, 0, 0, 0, 0];[9.804960429648846, 0, 0, 0, 0, 0, 0, 0, 0];[1.0, 0, 0, 0, 0, 0, 0, 0, 0];[1.0, 0, 0, 0, 0, 0, 0, 0, 0];[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.9607843137254903;1.0;1.0;1.0;0.9411764705882353;0.9411764705882353
600;main-captions;track5.en-en;2017;0201;2.400000;['three', 'people', 'are', 'meeting', 'for', 'coffee'];['two', 'people', 'make', 'coffee'];[('three', 'CD'), ('people', 'NNS'), ('are', 'VBP'), ('meeting', 'VBG'), ('for', 'IN'), ('coffee', 'NN')];[('two', 'CD'), ('people', 'NNS'), ('make', 'VBP'), ('coffee', 'NN')];[('three', 'CD'), ('people', 'NNS'), ('are', 'VBP'), ('meeting', 'VBG'), ('coffee', 'NN')];[('two', 'CD'), ('people', 'NNS'), ('make', 'VBP'), ('coffee', 'NN')];['three', 'people', 'are', 'meeting', 'coffee'];['two', 'people', 'make', 'coffee'];three people are meeting coffee;two people make coffee;['are', 'coffee', 'make', 'meeting', 'people', 'three', 'two'];[1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.3333333333333333];[0.5, 1.0, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0];[0, 8.195522517214746, 0, 0, 0, 0, 0];[0, 8.195522517214746, 0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.8169037685853939;1.0;1.0;1.0;0.4444444444444444;0.4444444444444444
601;main-captions;track5.en-en;2017;0202;0.800000;['a', 'young', 'girl', 'with', 'dirt', 'on', 'her', 'face', 'and', 'a', 'red', 'child', 'bike', 'is', 'in', 'the', 'background'];['the', 'old', 'woman', 'in', 'shorts', 'and', 'a', 'white', 't-shirt', 'is', 'standing', 'on', 'a', 'path', 'watching', 'children', 'play'];[('a', 'DT'), ('young', 'JJ'), ('girl', 'NN'), ('with', 'IN'), ('dirt', 'NN'), ('on', 'IN'), ('her', 'PRP$'), ('face', 'NN'), ('and', 'CC'), ('a', 'DT'), ('red', 'JJ'), ('child', 'NN'), ('bike', 'NN'), ('is', 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('background', 'NN')];[('the', 'DT'), ('old', 'JJ'), ('woman', 'NN'), ('in', 'IN'), ('shorts', 'NNS'), ('and', 'CC'), ('a', 'DT'), ('white', 'JJ'), ('t-shirt', 'NN'), ('is', 'VBZ'), ('standing', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('path', 'NN'), ('watching', 'NN'), ('children', 'NNS'), ('play', 'VBP')];[('young', 'JJ'), ('girl', 'NN'), ('dirt', 'NN'), ('her', 'PRP$'), ('face', 'NN'), ('and', 'CC'), ('red', 'JJ'), ('child', 'NN'), ('bike', 'NN'), ('is', 'VBZ'), ('background', 'NN')];[('old', 'JJ'), ('woman', 'NN'), ('shorts', 'NNS'), ('and', 'CC'), ('white', 'JJ'), ('t-shirt', 'NN'), ('is', 'VBZ'), ('standing', 'VBG'), ('path', 'NN'), ('watching', 'NN'), ('children', 'NNS'), ('play', 'VBP')];['young', 'girl', 'dirt', 'her', 'face', 'and', 'red', 'child', 'bike', 'is', 'background'];['old', 'woman', 'shorts', 'and', 'white', 't-shirt', 'is', 'standing', 'path', 'watching', 'children', 'play'];young girl dirt her face and red child bike is background;old woman shorts and white t-shirt is standing path watching children play;['and', 'background', 'bike', 'child', 'children', 'dirt', 'face', 'girl', 'her', 'is', 'old', 'path', 'play', 'red', 'shorts', 'standing', 't-shirt', 'watching', 'white', 'woman', 'young'];[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0, 0.16666666666666666, 0.2, 0.5, 1.0, 0.25, 0.5, 0.125, 0.3333333333333333, 0.3333333333333333, 0.5, 1.0];[0, 0.2, 0.2, 1.0, 1.0, 0.14285714285714285, 0.5, 0.5, 0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25];[0, 0, 0, 6.809228156094854, 6.809228156094854, 0, 0, 6.458571284481685, 0, 4.169432297621895, 0, 0.9559670183214576, 0, 0, 0, 0, 0.9559670183214576, 0, 0, 4.301091441618951, 0];[0, 0, 0, 6.809228156094854, 6.809228156094854, 0, 0, 5.080146506321503, 0, 4.169432297621895, 0, 7.7255188879690095, 0, 0, 0, 0, 9.217173764746727, 0, 0, 5.064385606654551, 0];[0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 0, 1.0, 0, 0.15899313240848523, 0, 0, 0, 0, 0.13372674042364893, 0, 0, 0.8310426564295225, 0];[0, 0, 0, 1.0, 1.0, 0, 0, 0.904178008115271, 0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 1.0, 0];[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0];0.6741873233608268;0.7879146018641309;0.8850579274151518;0.6123724356957946;0.17391304347826086;0.17391304347826086
602;main-captions;track5.en-en;2017;0204;4.400000;['a', 'line', 'of', 'scooters', 'are', 'parking', 'in', 'the', 'middle', 'of', 'a', 'street'];['a', 'line', 'of', 'motor', 'bikes', 'are', 'parked', 'in', 'the', 'middle', 'of', 'a', 'street'];[('a', 'DT'), ('line', 'NN'), ('of', 'IN'), ('scooters', 'NNS'), ('are', 'VBP'), ('parking', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('middle', 'NN'), ('of', 'IN'), ('a', 'DT'), ('street', 'NN')];[('a', 'DT'), ('line', 'NN'), ('of', 'IN'), ('motor', 'NN'), ('bikes', 'NNS'), ('are', 'VBP'), ('parked', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('middle', 'NN'), ('of', 'IN'), ('a', 'DT'), ('street', 'NN')];[('line', 'NN'), ('scooters', 'NNS'), ('are', 'VBP'), ('parking', 'VBG'), ('middle', 'NN'), ('street', 'NN')];[('line', 'NN'), ('motor', 'NN'), ('bikes', 'NNS'), ('are', 'VBP'), ('parked', 'VBN'), ('middle', 'NN'), ('street', 'NN')];['line', 'scooters', 'are', 'parking', 'middle', 'street'];['line', 'motor', 'bikes', 'are', 'parked', 'middle', 'street'];line scooters are parking middle street;line motor bikes are parked middle street;['are', 'bikes', 'line', 'middle', 'motor', 'parked', 'parking', 'scooters', 'street'];[1.0, 0.3333333333333333, 1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0];[0, 0, 0, 0, 0, 0, 0, 9.1118132490889, 7.948662439283219];[0, 0, 0, 0, 0, 0, 0, 2.0410351661022728, 7.948662439283219];[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0];[0, 0, 0, 0, 0, 0, 0, 0.2392706045697633, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.9067504009194363;0.8241344697607307;0.8522405944078421;0.7071067811865475;0.6153846153846154;0.7692307692307693
603;main-captions;track5.en-en;2017;0205;3.000000;['a', 'man', 'holding', 'a', 'cat'];['a', 'man', 'holding', 'a', 'dog'];[('a', 'DT'), ('man', 'NN'), ('holding', 'VBG'), ('a', 'DT'), ('cat', 'NN')];[('a', 'DT'), ('man', 'NN'), ('holding', 'VBG'), ('a', 'DT'), ('dog', 'NN')];[('man', 'NN'), ('holding', 'VBG'), ('cat', 'NN')];[('man', 'NN'), ('holding', 'VBG'), ('dog', 'NN')];['man', 'holding', 'cat'];['man', 'holding', 'dog'];man holding cat;man holding dog;['cat', 'dog', 'holding', 'man'];[1.0, 0.25, 1.0, 1.0];[0.5, 1.0, 1.0, 1.0];[0, 0, 0, 0];[0, 0, 0, 0];[0, 0, 0, 0];[0, 0, 0, 0];[0, 0, 0, 0];[0, 0, 0, 0];0.87167173692536;;;;0.6666666666666666;0.6666666666666666
604;main-captions;track5.en-en;2017;0212;2.000000;['the', 'cats', 'are', 'running', 'through', 'the', 'grass'];['some', 'dogs', 'running', 'through', 'the', 'park'];[('the', 'DT'), ('cats', 'NNS'), ('are', 'VBP'), ('running', 'VBG'), ('through', 'IN'), ('the', 'DT'), ('grass', 'NN')];[('some', 'DT'), ('dogs', 'NNS'), ('running', 'VBG'), ('through', 'IN'), ('the', 'DT'), ('park', 'NN')];[('cats', 'NNS'), ('are', 'VBP'), ('running', 'VBG'), ('grass', 'NN')];[('dogs', 'NNS'), ('running', 'VBG'), ('park', 'NN')];['cats', 'are', 'running', 'grass'];['dogs', 'running', 'park'];cats are running grass;dogs running park;['are', 'cats', 'dogs', 'grass', 'park', 'running'];[1.0, 1.0, 0.25, 1.0, 0.25, 1.0];[0.5, 0.2, 1.0, 0.25, 1.0, 1.0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];0.6588244598897325;;;;0.2857142857142857;0.2857142857142857
605;main-captions;track5.en-en;2017;0213;3.000000;['the', 'two', 'boys', 'are', 'playing', 'kick', 'ball', 'back', 'and', 'forth', 'to', 'each', 'other'];['the', 'players', 'are', 'kicking', 'each', 'other', 'while', 'attempting', 'to', 'kick', 'the', 'ball'];[('the', 'DT'), ('two', 'CD'), ('boys', 'NNS'), ('are', 'VBP'), ('playing', 'VBG'), ('kick', 'NNP'), ('ball', 'NN'), ('back', 'RB'), ('and', 'CC'), ('forth', 'NN'), ('to', 'TO'), ('each', 'DT'), ('other', 'JJ')];[('the', 'DT'), ('players', 'NNS'), ('are', 'VBP'), ('kicking', 'VBG'), ('each', 'DT'), ('other', 'JJ'), ('while', 'IN'), ('attempting', 'VBG'), ('to', 'TO'), ('kick', 'VB'), ('the', 'DT'), ('ball', 'NN')];[('two', 'CD'), ('boys', 'NNS'), ('are', 'VBP'), ('playing', 'VBG'), ('kick', 'NNP'), ('ball', 'NN'), ('back', 'RB'), ('and', 'CC'), ('forth', 'NN'), ('to', 'TO'), ('other', 'JJ')];[('players', 'NNS'), ('are', 'VBP'), ('kicking', 'VBG'), ('other', 'JJ'), ('attempting', 'VBG'), ('to', 'TO'), ('kick', 'VB'), ('ball', 'NN')];['two', 'boys', 'are', 'playing', 'kick', 'ball', 'back', 'and', 'forth', 'to', 'other'];['players', 'are', 'kicking', 'other', 'attempting', 'to', 'kick', 'ball'];two boys are playing kick ball back and forth to other;players are kicking other attempting to kick ball;['and', 'are', 'attempting', 'back', 'ball', 'boys', 'forth', 'kick', 'kicking', 'other', 'players', 'playing', 'to', 'two'];[0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 0, 1.0];[0, 1.0, 1.0, 0.3333333333333333, 1.0, 0.25, 0.1111111111111111, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 0, 0.125];[0, 0, 0, 0, 0, 6.249612368159432, 0, 0, 0, 0, 1.5451189586152385, 0, 0, 0];[0, 0, 8.881561336630453, 0, 0, 1.5451189586152385, 0, 0, 0, 0, 9.1118132490889, 0, 0, 0];[0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0.25722225786256075, 0, 0, 0];[0, 0, 1.0, 0, 0, 0.25722225786256075, 0, 0, 0, 0, 1.0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.78874690661986;0.28763742546136717;0.3466126101685511;0.0;0.5263157894736842;0.5263157894736842
606;main-captions;track5.en-en;2017;0214;2.200000;['two', 'girls', 'are', 'running'];['three', 'boys', 'are', 'running'];[('two', 'CD'), ('girls', 'NNS'), ('are', 'VBP'), ('running', 'VBG')];[('three', 'CD'), ('boys', 'NNS'), ('are', 'VBP'), ('running', 'VBG')];[('two', 'CD'), ('girls', 'NNS'), ('are', 'VBP'), ('running', 'VBG')];[('three', 'CD'), ('boys', 'NNS'), ('are', 'VBP'), ('running', 'VBG')];['two', 'girls', 'are', 'running'];['three', 'boys', 'are', 'running'];two girls are running;three boys are running;['are', 'boys', 'girls', 'running', 'three', 'two'];[1.0, 0.2, 1.0, 1.0, 0.3333333333333333, 1.0];[1.0, 1.0, 0.2, 1.0, 1.0, 0.3333333333333333];[0, 5.080146506321503, 6.458571284481685, 0, 0, 0];[0, 6.249612368159432, 5.080146506321503, 0, 0, 0];[0, 0.8311626266989872, 1.0, 0, 0, 0];[0, 1.0, 0.8311626266989872, 0, 0, 0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0];0.7387580299785867;0.9755132109737109;0.983140802739742;0.0;0.5;0.5
607;main-captions;track5.en-en;2017;0216;1.800000;['a', 'little', 'girl', 'in', 'a', 'white', 'blouse', 'and', 'blue', 'pants', 'frolics', 'on', 'the', 'grass'];['a', 'woman', 'in', 'a', 'green', 'shirt', 'and', 'white', 'pants', 'golfs', 'on', 'the', 'green'];[('a', 'DT'), ('little', 'JJ'), ('girl', 'NN'), ('in', 'IN'), ('a', 'DT'), ('white', 'JJ'), ('blouse', 'NN'), ('and', 'CC'), ('blue', 'JJ'), ('pants', 'NNS'), ('frolics', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('grass', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('in', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('shirt', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('pants', 'NNS'), ('golfs', 'NN'), ('on', 'IN'), ('the', 'DT'), ('green', 'JJ')];[('little', 'JJ'), ('girl', 'NN'), ('white', 'JJ'), ('blouse', 'NN'), ('and', 'CC'), ('blue', 'JJ'), ('pants', 'NNS'), ('frolics', 'NNS'), ('grass', 'NN')];[('woman', 'NN'), ('green', 'JJ'), ('shirt', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('pants', 'NNS'), ('golfs', 'NN'), ('green', 'JJ')];['little', 'girl', 'white', 'blouse', 'and', 'blue', 'pants', 'frolics', 'grass'];['woman', 'green', 'shirt', 'and', 'white', 'pants', 'golfs', 'green'];little girl white blouse and blue pants frolics grass;woman green shirt and white pants golfs green;['and', 'blouse', 'blue', 'frolics', 'girl', 'golfs', 'grass', 'green', 'little', 'pants', 'shirt', 'white', 'woman'];[0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 0.3333333333333333, 1.0, 1.0, 0.3333333333333333, 1.0, 0.5];[0, 0.16666666666666666, 0.3333333333333333, 0.2, 0.5, 1.0, 0.3333333333333333, 1.0, 0.1111111111111111, 1.0, 1.0, 1.0, 1.0];[0, 9.1118132490889, 0, 0, 6.458571284481685, 0, 0, 0, 0, 0, 0, 0, 4.301091441618951];[0, 0.9559670183214576, 0, 0, 4.301091441618951, 0, 0, 0, 0, 0, 0, 0, 5.064385606654551];[0, 1.0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0.8310426564295225];[0, 0.14254436907819518, 0, 0, 0.8310426564295225, 0, 0, 0, 0, 0, 0, 0, 1.0];[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.6709870762290365;0.7253185078799782;0.8410894648763418;0.0;0.35294117647058826;0.23529411764705882
608;main-captions;track5.en-en;2017;0224;2.800000;['a', 'man', 'in', 'a', 'white', 'shirt', 'and', 'hat', 'playing', 'a', 'guitar'];['a', 'man', 'in', 'a', 'green', 'shirt', 'and', 'black', 'hat', 'playing', 'a', 'guitar', 'on', 'stage'];[('a', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('white', 'JJ'), ('shirt', 'NN'), ('and', 'CC'), ('hat', '$'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN')];[('a', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('shirt', 'NN'), ('and', 'CC'), ('black', 'JJ'), ('hat', 'NN'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN'), ('on', 'IN'), ('stage', 'NN')];[('man', 'NN'), ('white', 'JJ'), ('shirt', 'NN'), ('and', 'CC'), ('hat', '$'), ('playing', 'VBG'), ('guitar', 'NN')];[('man', 'NN'), ('green', 'JJ'), ('shirt', 'NN'), ('and', 'CC'), ('black', 'JJ'), ('hat', 'NN'), ('playing', 'VBG'), ('guitar', 'NN'), ('stage', 'NN')];['man', 'white', 'shirt', 'and', 'hat', 'playing', 'guitar'];['man', 'green', 'shirt', 'and', 'black', 'hat', 'playing', 'guitar', 'stage'];man white shirt and hat playing guitar;man green shirt and black hat playing guitar stage;['and', 'black', 'green', 'guitar', 'hat', 'man', 'playing', 'shirt', 'stage', 'white'];[0, 0.5, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0];[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5];[0, 0, 0, 5.283171852599805, 0, 0, 0, 0, 0, 0];[0, 0, 0, 5.283171852599805, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.9123365135206298;1.0;1.0;1.0;0.75;0.625
