;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vectorial_components;vector1_liu_path;vector2_liu_path;vector1_liu_res;vector2_liu_res;vector1_liu_lin;vector2_liu_lin;vector1_liu_jcn;vector2_liu_jcn;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
273;main-captions;images;2014;0176;4.4;['a', 'close', 'up', 'head', 'of', 'an', 'ostrich'];['a', 'close', 'up', 'of', 'an', 'ostrich', 'face'];[('a', 'DT'), ('close', 'NN'), ('up', 'RP'), ('head', 'NN'), ('of', 'IN'), ('an', 'DT'), ('ostrich', 'NN')];[('a', 'DT'), ('close', 'JJ'), ('up', 'IN'), ('of', 'IN'), ('an', 'DT'), ('ostrich', 'JJ'), ('face', 'NN')];[('close', 'NN'), ('up', 'RP'), ('head', 'NN'), ('of', 'IN'), ('ostrich', 'NN')];[('close', 'JJ'), ('up', 'IN'), ('of', 'IN'), ('ostrich', 'JJ'), ('face', 'NN')];['close', 'up', 'head', 'of', 'ostrich'];['close', 'up', 'of', 'ostrich', 'face'];close up head of ostrich;close up of ostrich face;['close', 'face', 'head', 'of', 'ostrich', 'up'];[1.0, 0.3333333333333333, 1.0, 0, 1.0, 1.0];[1.0, 1.0, 0.3333333333333333, 0, 1.0, 1.0];[0, 0, 0, 0, 9.173452604599415, 0];[0, 0, 0, 0, 9.173452604599415, 0];[0, 0, 0, 0, 1.0, 0];[0, 0, 0, 0, 1.0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0];0.8918918918918921;1.0;1.0;1.0;0.8;0.6
274;main-captions;images;2014;0179;4.2;['green', 'and', 'white', 'bird', 'perched', 'on', 'tree', 'branch'];['bird', 'with', 'a', 'green', 'head', 'and', 'white', 'chest', 'perched', 'on', 'a', 'tree', 'branch'];[('green', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('bird', 'NN'), ('perched', 'VBN'), ('on', 'IN'), ('tree', 'NN'), ('branch', 'NN')];[('bird', 'NN'), ('with', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('head', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('chest', 'NN'), ('perched', 'VBN'), ('on', 'IN'), ('a', 'DT'), ('tree', 'NN'), ('branch', 'NN')];[('green', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('bird', 'NN'), ('perched', 'VBN'), ('on', 'IN'), ('tree', 'NN'), ('branch', 'NN')];[('bird', 'NN'), ('with', 'IN'), ('green', 'JJ'), ('head', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('chest', 'NN'), ('perched', 'VBN'), ('on', 'IN'), ('tree', 'NN'), ('branch', 'NN')];['green', 'and', 'white', 'bird', 'perched', 'on', 'tree', 'branch'];['bird', 'with', 'green', 'head', 'and', 'white', 'chest', 'perched', 'on', 'tree', 'branch'];green and white bird perched on tree branch;bird with green head and white chest perched on tree branch;['and', 'bird', 'branch', 'chest', 'green', 'head', 'on', 'perched', 'tree', 'white', 'with'];[0, 1.0, 1.0, 0.14285714285714285, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 0];[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0];[0, 0, 0, 0, 0, 0, 0, 8.606462901116279, 0, 0, 0];[0, 0, 0, 10.559746965719306, 0, 0, 0, 8.606462901116279, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0];[0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.9448330813730644;0.631771089274814;0.7071067811865475;0.7071067811865475;0.8421052631578947;0.7368421052631579
275;main-captions;images;2014;0182;5;['a', 'man', 'in', 'a', 'top', 'hat', 'rides', 'a', 'white', 'horse'];['a', 'man', 'with', 'a', 'top', 'hat', 'riding', 'a', 'white', 'horse'];[('a', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('top', 'JJ'), ('hat', 'NN'), ('rides', 'VBZ'), ('a', 'DT'), ('white', 'JJ'), ('horse', 'NN')];[('a', 'DT'), ('man', 'NN'), ('with', 'IN'), ('a', 'DT'), ('top', 'JJ'), ('hat', 'NN'), ('riding', 'VBG'), ('a', 'DT'), ('white', 'JJ'), ('horse', 'NN')];[('man', 'NN'), ('in', 'IN'), ('top', 'JJ'), ('hat', 'NN'), ('rides', 'VBZ'), ('white', 'JJ'), ('horse', 'NN')];[('man', 'NN'), ('with', 'IN'), ('top', 'JJ'), ('hat', 'NN'), ('riding', 'VBG'), ('white', 'JJ'), ('horse', 'NN')];['man', 'in', 'top', 'hat', 'rides', 'white', 'horse'];['man', 'with', 'top', 'hat', 'riding', 'white', 'horse'];man in top hat rides white horse;man with top hat riding white horse;['hat', 'horse', 'in', 'man', 'rides', 'riding', 'top', 'white', 'with'];[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0];[1.0, 1.0, 0.125, 1.0, 1.0, 1.0, 1.0, 1.0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];0.9510573180790498;;;;0.7142857142857143;0.8571428571428571
276;main-captions;images;2014;0188;0.2;['a', 'woman', 'riding', 'a', 'brown', 'horse'];['a', 'woman', 'taking', 'her', 'own', 'photo', 'from', 'above'];[('a', 'DT'), ('woman', 'NN'), ('riding', 'VBG'), ('a', 'DT'), ('brown', 'JJ'), ('horse', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('taking', 'VBG'), ('her', 'PRP$'), ('own', 'JJ'), ('photo', 'NN'), ('from', 'IN'), ('above', 'IN')];[('woman', 'NN'), ('riding', 'VBG'), ('brown', 'JJ'), ('horse', 'NN')];[('woman', 'NN'), ('taking', 'VBG'), ('her', 'PRP$'), ('own', 'JJ'), ('photo', 'NN'), ('from', 'IN'), ('above', 'IN')];['woman', 'riding', 'brown', 'horse'];['woman', 'taking', 'her', 'own', 'photo', 'from', 'above'];woman riding brown horse;woman taking her own photo from above;['above', 'brown', 'from', 'her', 'horse', 'own', 'photo', 'riding', 'taking', 'woman'];[0.1, 1.0, 0, 0, 1.0, 0.3333333333333333, 0.125, 1.0, 0.3333333333333333, 1.0];[1.0, 0.2, 0, 0, 0.16666666666666666, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0];[0, 0, 0, 0, 0, 0, 1.0174356291101643, 0, 0, 5.126024962165067];[0, 0, 0, 0, 0, 0, 6.794832332621328, 0, 0, 5.126024962165067];[0, 0, 0, 0, 0, 0, 0.18237595741622997, 0, 0, 1.0];[0, 0, 0, 0, 0, 0, 1.0, 0, 0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0];0.5525561308483093;0.7461425264656678;0.822499373322493;0.7071067811865475;0.18181818181818182;0.18181818181818182
277;main-captions;images;2014;0200;0.2;['two', 'men', 'standing', 'in', 'grass', 'staring', 'at', 'a', 'car'];['a', 'woman', 'in', 'a', 'pink', 'top', 'posing', 'with', 'beer'];[('two', 'CD'), ('men', 'NNS'), ('standing', 'VBG'), ('in', 'IN'), ('grass', 'NN'), ('staring', 'NN'), ('at', 'IN'), ('a', 'DT'), ('car', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('in', 'IN'), ('a', 'DT'), ('pink', 'NN'), ('top', 'JJ'), ('posing', 'NN'), ('with', 'IN'), ('beer', 'NN')];[('two', 'CD'), ('men', 'NNS'), ('standing', 'VBG'), ('in', 'IN'), ('grass', 'NN'), ('staring', 'NN'), ('at', 'IN'), ('car', 'NN')];[('woman', 'NN'), ('in', 'IN'), ('pink', 'NN'), ('top', 'JJ'), ('posing', 'NN'), ('with', 'IN'), ('beer', 'NN')];['two', 'men', 'standing', 'in', 'grass', 'staring', 'at', 'car'];['woman', 'in', 'pink', 'top', 'posing', 'with', 'beer'];two men standing in grass staring at car;woman in pink top posing with beer;['at', 'beer', 'car', 'grass', 'in', 'men', 'pink', 'posing', 'standing', 'staring', 'top', 'two', 'with', 'woman'];[1.0, 0.14285714285714285, 1.0, 1.0, 1.0, 1.0, 0.2, 0.5, 1.0, 1.0, 0.3333333333333333, 1.0, 0, 0.3333333333333333];[0.25, 1.0, 0.14285714285714285, 0.25, 1.0, 0.3333333333333333, 1.0, 1.0, 0.5, 0.25, 1.0, 0.125, 0, 1.0];[4.619575712998874, 2.873307758060101, 7.60483668668557, 0, 0, 7.360620436236124, 0, 0, 0, 0, 0, 0, 0, 3.697582720120912];[2.873307758060101, 7.897159138693853, 1.0174356291101643, 0, 0, 3.697582720120912, 0, 0, 0, 0, 0, 0, 0, 5.126024962165067];[1.0, 0.4591145841315833, 1.0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0.7985588117026451];[0.506355975600394, 1.0, 0.18325515054684371, 0, 0, 0.7985588117026451, 0, 0, 0, 0, 0, 0, 0, 1.0];[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.5817682380374264;0.6826940461705899;0.8180306410539117;0.0;0.13333333333333333;0.13333333333333333
278;main-captions;images;2014;0205;4;['two', 'indian', 'women', 'with', 'two', 'indian', 'girls', 'near', 'the', 'water'];['two', 'indian', 'woman', 'stand', 'with', 'two', 'indian', 'girls', 'on', 'a', 'beach'];[('two', 'CD'), ('indian', 'JJ'), ('women', 'NNS'), ('with', 'IN'), ('two', 'CD'), ('indian', 'JJ'), ('girls', 'NNS'), ('near', 'IN'), ('the', 'DT'), ('water', 'NN')];[('two', 'CD'), ('indian', 'JJ'), ('woman', 'NN'), ('stand', 'VBP'), ('with', 'IN'), ('two', 'CD'), ('indian', 'JJ'), ('girls', 'NNS'), ('on', 'IN'), ('a', 'DT'), ('beach', 'NN')];[('two', 'CD'), ('indian', 'JJ'), ('women', 'NNS'), ('with', 'IN'), ('two', 'CD'), ('indian', 'JJ'), ('girls', 'NNS'), ('near', 'IN'), ('water', 'NN')];[('two', 'CD'), ('indian', 'JJ'), ('woman', 'NN'), ('stand', 'VBP'), ('with', 'IN'), ('two', 'CD'), ('indian', 'JJ'), ('girls', 'NNS'), ('on', 'IN'), ('beach', 'NN')];['two', 'indian', 'women', 'with', 'two', 'indian', 'girls', 'near', 'water'];['two', 'indian', 'woman', 'stand', 'with', 'two', 'indian', 'girls', 'on', 'beach'];two indian women with two indian girls near water;two indian woman stand with two indian girls on beach;['beach', 'girls', 'indian', 'near', 'on', 'stand', 'two', 'water', 'with', 'woman', 'women'];[0.2, 1.0, 1.0, 1.0, 0, 0.25, 1.0, 1.0, 0, 1.0, 1.0];[1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 0.2, 0, 1.0, 1.0];[0, 6.5202106399922, 0, 0, 0, 0, 0, 0, 0, 5.126024962165067, 5.126024962165067];[0, 6.5202106399922, 0, 0, 0, 0, 0, 0, 0, 5.126024962165067, 5.126024962165067];[0, 1.0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0];[0, 1.0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0];0.772226257374717;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.631578947368421;1.0526315789473684
279;main-captions;images;2014;0207;2.6;['a', 'table', 'is', 'set', 'with', 'wine', 'and', 'dishes', 'for', 'two', 'people'];['a', 'wooden', 'table', 'is', 'set', 'with', 'candles', 'wine', 'and', 'a', 'purple', 'plastic', 'bowl'];[('a', 'DT'), ('table', 'NN'), ('is', 'VBZ'), ('set', 'VBN'), ('with', 'IN'), ('wine', 'NN'), ('and', 'CC'), ('dishes', 'NNS'), ('for', 'IN'), ('two', 'CD'), ('people', 'NNS')];[('a', 'DT'), ('wooden', 'JJ'), ('table', 'NN'), ('is', 'VBZ'), ('set', 'VBN'), ('with', 'IN'), ('candles', 'NNS'), ('wine', 'VBP'), ('and', 'CC'), ('a', 'DT'), ('purple', 'JJ'), ('plastic', 'NN'), ('bowl', 'NN')];[('table', 'NN'), ('is', 'VBZ'), ('set', 'VBN'), ('with', 'IN'), ('wine', 'NN'), ('and', 'CC'), ('dishes', 'NNS'), ('for', 'IN'), ('two', 'CD'), ('people', 'NNS')];[('wooden', 'JJ'), ('table', 'NN'), ('is', 'VBZ'), ('set', 'VBN'), ('with', 'IN'), ('candles', 'NNS'), ('wine', 'VBP'), ('and', 'CC'), ('purple', 'JJ'), ('plastic', 'NN'), ('bowl', 'NN')];['table', 'is', 'set', 'with', 'wine', 'and', 'dishes', 'for', 'two', 'people'];['wooden', 'table', 'is', 'set', 'with', 'candles', 'wine', 'and', 'purple', 'plastic', 'bowl'];table is set with wine and dishes for two people;wooden table is set with candles wine and purple plastic bowl;['and', 'bowl', 'candles', 'dishes', 'for', 'is', 'people', 'plastic', 'purple', 'set', 'table', 'two', 'wine', 'with', 'wooden'];[0, 0.5, 0.25, 1.0, 0, 1.0, 1.0, 0.14285714285714285, 0.25, 1.0, 1.0, 1.0, 1.0, 0, 0];[0, 1.0, 1.0, 0.5, 0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 0.125, 1.0, 0, 1.0];[0, 0, 0, 0, 0, 4.1719655987060005, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 4.1719655987060005, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7326687403667178;1.0;1.0;1.0;0.5714285714285714;0.38095238095238093
280;main-captions;images;2014;0214;0.6;['a', 'moped', 'in', 'front', 'of', 'ruins'];['white', 'bus', 'parked', 'in', 'grass', 'in', 'front', 'of', 'building'];[('a', 'DT'), ('moped', 'VBN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('ruins', 'NNS')];[('white', 'JJ'), ('bus', 'NN'), ('parked', 'VBN'), ('in', 'IN'), ('grass', 'NN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('building', 'NN')];[('moped', 'VBN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('ruins', 'NNS')];[('white', 'JJ'), ('bus', 'NN'), ('parked', 'VBN'), ('in', 'IN'), ('grass', 'NN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('building', 'NN')];['moped', 'in', 'front', 'of', 'ruins'];['white', 'bus', 'parked', 'in', 'grass', 'in', 'front', 'of', 'building'];moped in front of ruins;white bus parked in grass in front of building;['building', 'bus', 'front', 'grass', 'in', 'moped', 'of', 'parked', 'ruins', 'white'];[0.5, 0.2, 1.0, 0.25, 1.0, 1.0, 0, 0.2, 1.0, 0.2];[1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0, 1.0, 0.5, 1.0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0.7201559364263332;;;;0.42857142857142855;0.42857142857142855
281;main-captions;images;2014;0219;1.2;['a', 'person', 'driving', 'a', 'cart', 'pulled', 'by', 'a', 'bicycle'];['a', 'man', 'wearing', 'a', 'dust', 'mask', 'riding', 'a', 'three', 'wheeled', 'bicycle'];[('a', 'DT'), ('person', 'NN'), ('driving', 'VBG'), ('a', 'DT'), ('cart', 'NN'), ('pulled', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('bicycle', 'NN')];[('a', 'DT'), ('man', 'NN'), ('wearing', 'VBG'), ('a', 'DT'), ('dust', 'NN'), ('mask', 'NN'), ('riding', 'VBG'), ('a', 'DT'), ('three', 'CD'), ('wheeled', 'VBD'), ('bicycle', 'NN')];[('person', 'NN'), ('driving', 'VBG'), ('cart', 'NN'), ('pulled', 'VBN'), ('by', 'IN'), ('bicycle', 'NN')];[('man', 'NN'), ('wearing', 'VBG'), ('dust', 'NN'), ('mask', 'NN'), ('riding', 'VBG'), ('three', 'CD'), ('wheeled', 'VBD'), ('bicycle', 'NN')];['person', 'driving', 'cart', 'pulled', 'by', 'bicycle'];['man', 'wearing', 'dust', 'mask', 'riding', 'three', 'wheeled', 'bicycle'];person driving cart pulled by bicycle;man wearing dust mask riding three wheeled bicycle;['bicycle', 'by', 'cart', 'driving', 'dust', 'man', 'mask', 'person', 'pulled', 'riding', 'three', 'wearing', 'wheeled'];[1.0, 1.0, 1.0, 1.0, 0.25, 0.5, 0.25, 1.0, 1.0, 1.0, 0.1, 0.3333333333333333, 1.0];[1.0, 0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 0.5, 0.25, 1.0, 1.0, 1.0, 1.0];[0, 3.788516652286683, 0, 0, 0, 0, 0, 6.487875259349265, 10.559379115946246, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0, 1.0, 1.0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0.7282940091454878;;;;0.14285714285714285;0.42857142857142855
282;main-captions;images;2014;0227;3.8;['a', 'dog', 'sniffing', 'the', 'bottom', 'of', 'a', 'door'];['a', 'black', 'and', 'white', 'dog', 'sniffing', 'at', 'a', 'closed', 'door'];[('a', 'DT'), ('dog', 'NN'), ('sniffing', 'VBG'), ('the', 'DT'), ('bottom', 'NN'), ('of', 'IN'), ('a', 'DT'), ('door', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('dog', 'NN'), ('sniffing', 'NN'), ('at', 'IN'), ('a', 'DT'), ('closed', 'JJ'), ('door', 'NN')];[('dog', 'NN'), ('sniffing', 'VBG'), ('bottom', 'NN'), ('of', 'IN'), ('door', 'NN')];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('dog', 'NN'), ('sniffing', 'NN'), ('at', 'IN'), ('closed', 'JJ'), ('door', 'NN')];['dog', 'sniffing', 'bottom', 'of', 'door'];['black', 'and', 'white', 'dog', 'sniffing', 'at', 'closed', 'door'];dog sniffing bottom of door;black and white dog sniffing at closed door;['and', 'at', 'black', 'bottom', 'closed', 'dog', 'door', 'of', 'sniffing', 'white'];[0, 0.125, 0.2, 1.0, 0.3333333333333333, 1.0, 1.0, 0, 1.0, 0.2];[0, 1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 0, 1.0, 1.0];[0, 0.6207873468359334, 0, 0, 0, 0, 9.396596155913626, 0, 8.701773080920605, 0];[0, 4.619575712998874, 0, 0, 0, 0, 9.396596155913626, 0, 8.701773080920605, 0];[0, 0.0885815831372364, 0, 0, 0, 0, 1.0, 0, 1.0, 0];[0, 1.0, 0, 0, 0, 0, 1.0, 0, 1.0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0];0.7537265404365653;0.9559993508582745;0.8509921256728433;0.816496580927726;0.46153846153846156;0.46153846153846156
283;main-captions;images;2014;0236;4.2;['a', 'small', 'bird', 'sitting', 'on', 'a', 'branch', 'in', 'winter'];['a', 'small', 'bird', 'perched', 'on', 'an', 'icy', 'branch'];[('a', 'DT'), ('small', 'JJ'), ('bird', 'NN'), ('sitting', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('branch', 'NN'), ('in', 'IN'), ('winter', 'NN')];[('a', 'DT'), ('small', 'JJ'), ('bird', 'NN'), ('perched', 'VBN'), ('on', 'IN'), ('an', 'DT'), ('icy', 'NN'), ('branch', 'NN')];[('small', 'JJ'), ('bird', 'NN'), ('sitting', 'VBG'), ('on', 'IN'), ('branch', 'NN'), ('in', 'IN'), ('winter', 'NN')];[('small', 'JJ'), ('bird', 'NN'), ('perched', 'VBN'), ('on', 'IN'), ('icy', 'NN'), ('branch', 'NN')];['small', 'bird', 'sitting', 'on', 'branch', 'in', 'winter'];['small', 'bird', 'perched', 'on', 'icy', 'branch'];small bird sitting on branch in winter;small bird perched on icy branch;['bird', 'branch', 'icy', 'in', 'on', 'perched', 'sitting', 'small', 'winter'];[1.0, 1.0, 0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 0.1111111111111111, 1.0, 1.0, 0.5, 1.0, 0.25];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 8.606462901116279, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1.0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.7917003522668566;;;;0.6153846153846154;0.6153846153846154
284;main-captions;images;2014;0237;2.8;['a', 'yellow', 'bird', 'is', 'eating', 'fruit', 'on', 'a', 'wire', 'grate'];['a', 'yellow', 'bird', 'eating', 'fruit', 'on', 'a', 'bird', 'feeder'];[('a', 'DT'), ('yellow', 'JJ'), ('bird', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('fruit', 'NN'), ('on', 'IN'), ('a', 'DT'), ('wire', 'NN'), ('grate', 'NN')];[('a', 'DT'), ('yellow', 'JJ'), ('bird', 'NN'), ('eating', 'VBG'), ('fruit', 'NN'), ('on', 'IN'), ('a', 'DT'), ('bird', 'NN'), ('feeder', 'NN')];[('yellow', 'JJ'), ('bird', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('fruit', 'NN'), ('on', 'IN'), ('wire', 'NN'), ('grate', 'NN')];[('yellow', 'JJ'), ('bird', 'NN'), ('eating', 'VBG'), ('fruit', 'NN'), ('on', 'IN'), ('bird', 'NN'), ('feeder', 'NN')];['yellow', 'bird', 'is', 'eating', 'fruit', 'on', 'wire', 'grate'];['yellow', 'bird', 'eating', 'fruit', 'on', 'bird', 'feeder'];yellow bird is eating fruit on wire grate;yellow bird eating fruit on bird feeder;['bird', 'eating', 'feeder', 'fruit', 'grate', 'is', 'on', 'wire', 'yellow'];[1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 1.0, 0.2, 0.3333333333333333, 1.0, 0.25, 1.0];[0, 0, 0, 0, 0, 4.1719655987060005, 0, 0, 0];[0, 0, 9.86659978515936, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1.0, 0, 0, 0];[0, 0, 1.0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.8524137017099934;0.0;0.0;0.0;0.6666666666666666;0.8
285;main-captions;images;2014;0239;4.2;['a', 'brown', 'duck', 'and', 'white', 'duck', 'stand', 'on', 'the', 'grass'];['brown', 'and', 'white', 'ducks', 'walking', 'on', 'green', 'grass'];[('a', 'DT'), ('brown', 'JJ'), ('duck', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('duck', 'NN'), ('stand', 'NN'), ('on', 'IN'), ('the', 'DT'), ('grass', 'NN')];[('brown', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('ducks', 'NNS'), ('walking', 'VBG'), ('on', 'IN'), ('green', 'JJ'), ('grass', 'NN')];[('brown', 'JJ'), ('duck', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('duck', 'NN'), ('stand', 'NN'), ('on', 'IN'), ('grass', 'NN')];[('brown', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('ducks', 'NNS'), ('walking', 'VBG'), ('on', 'IN'), ('green', 'JJ'), ('grass', 'NN')];['brown', 'duck', 'and', 'white', 'duck', 'stand', 'on', 'grass'];['brown', 'and', 'white', 'ducks', 'walking', 'on', 'green', 'grass'];brown duck and white duck stand on grass;brown and white ducks walking on green grass;['and', 'brown', 'duck', 'ducks', 'grass', 'green', 'on', 'stand', 'walking', 'white'];[0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 0.25, 1.0];[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 1.0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0.8985222331202791;;;;0.625;0.75
